timestamp,term_249,term_252,term_372,mean_energy,std_energy
2020-08-31 22:04:35+00:00,8916.176987432933,9545.532255692688,7211.778557026761,8557.829266717461,1207.4400184753297
2020-08-31 22:04:40+00:00,6709.264306680041,6308.938417666011,4497.555983833217,5838.586236059757,1178.4892054634186
2020-08-31 22:04:45+00:00,7258.698008724166,6695.426954105012,4869.214046404736,6274.446336411304,1249.1304623219994
2020-08-31 22:04:50+00:00,7939.2157126972625,7894.33683380637,6370.753402595551,7401.4353163663945,892.8787341925959
2020-08-31 22:04:55+00:00,6951.423085431051,7315.474597023179,5780.708661126069,6682.5354478601,801.9364318488082
2020-08-31 22:05:00+00:00,6170.6931234536505,6452.744073384471,4520.865461566982,5714.767552801702,1043.5228014663583
2020-08-31 22:05:05+00:00,25020.05548155045,29422.194784525076,27340.736537149292,27260.99560107494,2202.152713451769
2020-08-31 22:05:10+00:00,26602.688915133775,31374.09818855195,28688.601890673635,28888.462998119783,2391.975116993787
2020-08-31 22:05:15+00:00,8991.087071385004,9539.501866516508,6564.434551055314,8365.007829652275,1583.2680744516515
2020-08-31 22:05:20+00:00,7643.461065593154,7862.198160701479,5340.190053159463,6948.616426484698,1397.2251171519335
2020-08-31 22:05:25+00:00,7684.772862599408,8016.714901496351,5445.436994293146,7048.9749194629685,1398.5874257229034
2020-08-31 22:05:30+00:00,8350.27185361287,8780.185326935754,6016.3933417684275,7715.616840772352,1487.187538043366
2020-08-31 22:05:35+00:00,7594.889982872164,7852.23617099594,5741.817034553773,7062.981062807292,1151.3742038532732
2020-08-31 22:05:40+00:00,6825.501014813999,7450.653327672659,5133.316002776146,6469.823448420934,1198.9132444702163
2020-08-31 22:05:45+00:00,5947.197398427203,6768.949946127118,4157.947457646755,5624.698267400358,1335.0422337317516
2020-08-31 22:05:50+00:00,5344.512921587842,5775.655054726128,3880.420438939532,5000.196138417833,993.4254363556171
2020-08-31 22:05:55+00:00,6438.536188238303,6676.399341371549,6294.161316906919,6469.698948838923,193.01506436764072
2020-08-31 22:06:00+00:00,6295.9640377175,6429.021327520866,5952.492399182565,6225.825921473644,245.88507762466975
2020-08-31 22:06:05+00:00,4889.061718946047,4977.462820687934,3478.238400262353,4448.2543132987785,841.2204481318865
2020-08-31 22:06:10+00:00,4699.175295574978,4337.808406371699,3308.2555776179715,4115.0797598548825,721.7135532431196
2020-08-31 22:06:15+00:00,5141.689385951036,4918.057182207206,3374.1238670651524,4477.956811741132,962.4646580274325
2020-08-31 22:06:20+00:00,5716.528168233826,5416.633910503464,3484.554803377062,4872.572294038117,1211.374656017151
2020-08-31 22:06:25+00:00,6000.366707117492,5430.496058422001,3699.974517001144,5043.612427513545,1198.0026147658255
2020-08-31 22:06:30+00:00,6632.042864227582,6060.790513695081,4444.165657138705,5712.333011687122,1134.7989431410201
2020-08-31 22:06:35+00:00,6540.858013322077,6294.615463314489,4525.292193806806,5786.921890147791,1099.5185157038711
2020-08-31 22:06:40+00:00,7959.51140048915,9275.682480676762,5819.786710131802,7684.993530432571,1744.225885587339
2020-08-31 22:06:45+00:00,7821.401999522118,8971.903318881996,5793.8645322457905,7529.0566168833,1609.062459758386
2020-08-31 22:06:50+00:00,5891.061097850647,5925.829027061636,4107.128214571137,5308.00611316114,1040.136047696099
2020-08-31 22:06:55+00:00,5489.471752816533,5637.097755440505,3901.7588975577673,5009.4428019382685,962.1180193616617
2020-08-31 22:07:00+00:00,4660.849971005011,4793.541568171298,3607.470227738203,4353.953922304838,649.8693673962671
2020-08-31 22:07:05+00:00,4661.320259174653,4577.747865558682,3410.0143908408863,4216.36083852474,699.5656020080987
2020-08-31 22:07:10+00:00,5211.783488302789,4551.410486577002,3486.0198166625637,4416.4045971807855,870.7669063630264
2020-08-31 22:07:15+00:00,4989.072623811235,4667.681412575426,3581.215788109299,4412.65660816532,737.762465571729
2020-08-31 22:07:20+00:00,4487.943400025597,4598.742326128088,3558.616563044251,4215.10076306598,571.2247623877944
2020-08-31 22:07:25+00:00,4789.289243402381,4696.742819293867,3596.6804191775673,4360.9041606246055,663.4528283135884
2020-08-31 22:07:30+00:00,4658.805524596624,4650.652325455065,3537.391115474391,4282.282988508693,645.1081657741389
2020-08-31 22:07:35+00:00,5212.967432212184,5093.969390679255,3820.3211952356223,4709.086006042354,771.9891839711305
2020-08-31 22:07:40+00:00,5620.260914806546,5480.960484085648,4176.8936247757065,5092.7050078893,796.1683362079166
2020-08-31 22:07:45+00:00,6131.11117355002,6016.877594798296,4171.910982839596,5439.966583729304,1099.6527101041609
2020-08-31 22:07:50+00:00,6428.8812432936675,6301.608558989271,4311.129896270417,5680.539899517785,1187.6499491803042
2020-08-31 22:07:55+00:00,5479.353492339314,5395.016469364817,4149.757149368129,5008.04237035742,744.4919904119365
2020-08-31 22:08:00+00:00,5291.72245013487,4998.786380677712,3701.799247952854,4664.102692921812,846.1523653258884
2020-08-31 22:08:05+00:00,5514.237201750926,5223.990421129682,4055.153054320038,4931.126892400215,772.3719454808911
2020-08-31 22:08:10+00:00,5810.920112256548,5173.674793056592,4119.407333502462,5034.667412938535,854.2810772617856
2020-08-31 22:08:15+00:00,6678.598021306358,6077.429046391061,5070.477266539068,5942.168111412163,812.5482944889205
2020-08-31 22:08:20+00:00,7120.97899992638,6738.571518445551,5518.701067633919,6459.417195335284,836.8207664495518
2020-08-31 22:08:25+00:00,6340.175136192451,5655.62229953459,4544.80849119825,5513.535308975096,906.0777461973798
2020-08-31 22:08:30+00:00,6632.447499310564,5583.19885158403,4444.098654262445,5553.248335052347,1094.4818143698164
2020-08-31 22:08:35+00:00,6767.402097477708,5940.481738135951,4328.059283384382,5678.647706332679,1240.5708912935822
2020-08-31 22:08:40+00:00,5339.603286469772,4841.659873770723,3756.67856552217,4645.980575254222,809.4012966061354
2020-08-31 22:08:45+00:00,4880.374118268755,4038.670275392943,3649.488000400565,4189.510798020754,629.1540401524334
2020-08-31 22:08:50+00:00,4549.179848348998,4081.007983910298,3588.1352479595935,4072.774360072963,480.57520265357925
2020-08-31 22:08:55+00:00,4448.662076810458,4338.994383723059,4083.0901399248173,4290.248866819445,187.597452869782
2020-08-31 22:09:00+00:00,5988.2609867151405,5251.760681844182,4488.148702146791,5242.7234569020375,750.0969738335233
2020-08-31 22:09:05+00:00,6068.3447528728675,5086.286628141113,3984.018463326099,5046.216614780026,1042.7407275070912
2020-08-31 22:09:10+00:00,5308.955613499803,4566.492231864693,3702.786453826962,4526.0780997304855,803.8468877393013
2020-08-31 22:09:15+00:00,5802.260630077644,4903.702203956278,3417.6600140505197,4707.874282694814,1204.3012312326287
2020-08-31 22:09:20+00:00,6454.305917411654,5565.8066458405565,4037.410523489306,5352.507695580505,1222.4844244109188
2020-08-31 22:09:25+00:00,6205.514049632904,5658.768754712626,4601.684295237328,5488.655699860952,815.3350899135702
2020-08-31 22:09:30+00:00,5925.189747337617,5551.688390808302,4434.59700713482,5303.825048426913,775.5925841952562
2020-08-31 22:09:35+00:00,6076.957984263618,5632.198210522289,4021.824082434982,5243.660092406963,1081.2563250833714
2020-08-31 22:09:40+00:00,5540.764792617422,5129.387037537765,3692.636531492588,4787.596120549259,970.3145317854201
2020-08-31 22:09:45+00:00,5364.975861872993,4702.136634678448,3982.9569927085427,4683.356496419995,691.200809371923
2020-08-31 22:09:50+00:00,6715.400424378738,5673.240433194644,4773.584236953623,5720.741698175668,971.7791951197813
2020-08-31 22:09:55+00:00,7540.947950224475,7019.942506128245,5293.139348173955,6618.009934842225,1176.5726589371868
2020-08-31 22:10:00+00:00,6455.9368448755395,6420.904464372038,4700.307140112203,5859.049483119928,1003.6531671998088
2020-08-31 22:10:05+00:00,5557.078423376001,5713.740981608775,4055.270369208387,5108.696591397721,915.6505302161291
2020-08-31 22:10:10+00:00,5325.490140605595,5345.632660513978,3915.5441557443473,4862.222318954641,819.9091954609825
2020-08-31 22:10:15+00:00,4979.976906694483,4699.430198255115,3847.5048061762213,4508.97063704194,589.7706316494551
2020-08-31 22:10:20+00:00,5417.721124464647,5047.722412499434,4155.231796812497,4873.558444592193,649.0143614719093
2020-08-31 22:10:25+00:00,6226.657742222575,5543.464839929099,4397.856548076446,5389.326376742707,924.0927720216587
2020-08-31 22:10:30+00:00,6843.987346477663,6629.1774164819,5059.708591873874,6177.624451611145,974.0830193547614
2020-08-31 22:10:35+00:00,8482.480708035215,9317.539654810425,6393.893715211898,8064.63802601918,1505.945143495773
2020-08-31 22:10:40+00:00,12662.038958447029,14788.68276733077,9673.594506084411,12374.772077287404,2569.615472370031
2020-08-31 22:10:45+00:00,15768.149114284737,17505.685420744165,11599.527286880006,14957.787273969638,3035.3238228781456
2020-08-31 22:10:50+00:00,14468.12587317952,15314.646358918912,9683.731431005148,13155.501221034525,3036.2869329848572
2020-08-31 22:10:55+00:00,13361.319828701888,15201.667696947208,9423.907583597476,12662.298369748858,2951.6268788434954
2020-08-31 22:11:00+00:00,12926.963937141696,14829.33670846079,9911.460674895065,12555.92044016585,2479.8449806119106
2020-08-31 22:11:05+00:00,10860.691752293023,12282.698095358268,8431.357565235483,10524.915804295591,1947.5022683380357
2020-08-31 22:11:10+00:00,11518.524712582484,13400.772130305999,8776.238562379212,11231.845135089234,2325.5572590960205
2020-08-31 22:11:15+00:00,13437.612173223457,15195.780732691874,10028.611985580223,12887.334963831852,2627.1680514698155
2020-08-31 22:11:20+00:00,13198.170949001975,14633.006622713428,9424.699088869758,12418.625553528385,2690.238857327772
2020-08-31 22:11:25+00:00,11822.132794751516,13092.870934060425,8139.514570265018,11018.172766358986,2572.6831542434065
2020-08-31 22:11:30+00:00,11944.252252788021,12407.272203811004,8231.29034684275,10860.938267813925,2289.0790746416665
2020-08-31 22:11:35+00:00,12820.849353086229,13154.709113534223,8877.519586709019,11617.692684443158,2378.923504249564
2020-08-31 22:11:40+00:00,11762.12890382237,12602.275456618749,8218.544151250393,10860.982837230504,2326.654940986551
2020-08-31 22:11:45+00:00,12240.820233395933,14253.36420599831,9207.550850066013,11900.578429820087,2540.0554067582066
2020-08-31 22:11:50+00:00,11912.37607248282,14279.453235218194,9525.045416726321,11905.624908142447,2377.2110991241657
2020-08-31 22:11:55+00:00,15928.116445536303,19419.613637881823,12410.691424589339,15919.473836002488,3504.4690994529924
2020-08-31 22:12:00+00:00,14622.209493695267,18106.05274323594,11262.850799364862,14663.704345432023,3421.789674744887
2020-08-31 22:12:05+00:00,9427.97638897951,10735.781120969556,7357.6133647104725,9173.79029155318,1703.3679216337125
2020-08-31 22:12:10+00:00,12456.456423930693,14630.49410031952,9572.392825670946,12219.781116640386,2537.3428083254935
2020-08-31 22:12:15+00:00,12835.209072168876,15649.637767943776,10108.283842282848,12864.376894131834,2770.7921076360076
2020-08-31 22:12:20+00:00,11934.535479932365,13530.852470893326,9096.90719268545,11520.765047837047,2245.7453462921253
2020-08-31 22:12:25+00:00,13213.732148633355,14588.938803828722,9866.749771118346,12556.473574526806,2428.736078722834
2020-08-31 22:12:30+00:00,11925.420384065757,13170.871036001108,9222.761217224332,11439.6842124304,2018.3774440393026
2020-08-31 22:12:35+00:00,9297.34532610566,10086.016622627112,7056.46659883055,8813.276182521107,1571.7142038231536
2020-08-31 22:12:40+00:00,10816.717026398606,12155.542526456382,8220.319444844865,10397.526332566616,2000.82128233846
2020-08-31 22:12:45+00:00,12176.082564054928,13105.088671941021,8939.793308658256,11406.988181551402,2186.5614541432597
2020-08-31 22:12:50+00:00,23709.754360046805,21647.209065373005,35793.278937511895,27050.080787643903,7641.737936427589
2020-08-31 22:12:55+00:00,26587.43921007218,25423.768650090307,44905.377154970425,32305.528338377637,10927.290375193117
2020-08-31 22:13:00+00:00,11067.080455256735,12401.179354594024,15084.74241184337,12851.00074056471,2046.2542263385378
2020-08-31 22:13:05+00:00,5613.119249764988,5706.295543106589,4203.25302519697,5174.2226060228495,842.1739134983388
2020-08-31 22:13:10+00:00,5779.716777127078,5433.644610600767,4242.376045460205,5151.91247772935,806.4638103037961
2020-08-31 22:13:15+00:00,4919.37360672348,4905.500835646392,3684.9106732005866,4503.261705190153,708.7467263509093
2020-08-31 22:13:20+00:00,5136.703294951063,4756.822493979806,3842.423325042613,4578.649704657827,665.2813820239035
2020-08-31 22:13:25+00:00,5610.728965662305,5421.6878185396245,3958.2248875080736,4996.880557236668,904.4547191655759
2020-08-31 22:13:30+00:00,6897.632113104433,6780.443681756175,4744.505901106912,6140.860565322507,1210.6973376190895
2020-08-31 22:13:35+00:00,7111.15408296371,6616.261388017518,4914.560309343999,6213.9919267750765,1152.2246270421556
2020-08-31 22:13:40+00:00,7082.97526083833,6442.945734327339,5152.838614738573,6226.253203301414,983.144754299244
2020-08-31 22:13:45+00:00,7461.735737704158,6598.235322863917,5245.463449287211,6435.144836618428,1117.1009775884474
2020-08-31 22:13:50+00:00,6804.640907564068,5773.103847772481,4357.297302662006,5645.014019332852,1228.6895186441632
2020-08-31 22:13:55+00:00,5724.682563843815,5013.651828822107,3854.9382915884626,4864.424228084795,943.7624534406342
2020-08-31 22:14:00+00:00,6092.214258465874,5414.309350808733,4303.937709773501,5270.153773016036,902.8116506820986
2020-08-31 22:14:05+00:00,7271.71902091298,6255.472746405701,5220.889413452433,6249.360393590371,1025.4284667161824
2020-08-31 22:14:10+00:00,7232.9778205610855,6244.0590774490665,5151.107570641834,6209.381489550662,1041.3682517253683
2020-08-31 22:14:15+00:00,6166.942018822459,5422.545687956997,4210.347470797533,5266.611725858997,987.5738487535513
2020-08-31 22:14:20+00:00,6253.4592463230965,6064.077798806672,4370.199516215225,5562.578853781665,1036.9632089217966
2020-08-31 22:14:25+00:00,8898.981257222085,9153.669260278179,6478.378298742034,8177.0096054140995,1476.5594237043126
2020-08-31 22:14:30+00:00,9433.264097832762,9522.091582834522,6765.747668866972,8573.701116511418,1566.363409991441
2020-08-31 22:14:35+00:00,14617.779301345396,17555.2254113411,15669.546362742902,15947.517025143132,1488.320590178286
2020-08-31 22:14:40+00:00,31845.991566753408,40847.35765933563,38962.38646444118,37218.57856351007,4747.29369006011
2020-08-31 22:14:45+00:00,41774.03866817013,53258.870108306655,51623.112075866266,48885.34028411435,6212.639060002721
2020-08-31 22:14:50+00:00,47316.660923583186,58874.11063188521,58786.05658032841,54992.27604526561,6647.423485919092
2020-08-31 22:14:55+00:00,49163.09902503276,60687.86051314835,59547.15235967902,56466.03729928671,6350.195615177559
2020-08-31 22:15:00+00:00,42577.33830894078,47055.57400609268,52950.45025764279,47527.78752422542,5202.65336920562
2020-08-31 22:15:05+00:00,31433.28179538276,30626.033665931627,40050.09478266782,34036.4700813274,5223.569078901349
2020-08-31 22:15:10+00:00,19754.107459221577,20024.500046281722,17898.79493180372,19225.800812435675,1157.1458392130646
2020-08-31 22:15:15+00:00,15188.218919453931,16016.682897418534,9468.423485085325,13557.775100652596,3565.6255576691206
2020-08-31 22:15:20+00:00,17803.10279092859,21975.20232869844,17245.101639469143,19007.80225303206,2584.944627657652
2020-08-31 22:15:25+00:00,26381.055288005926,33812.33954727469,28755.15503551531,29649.51662359864,3795.511615473353
2020-08-31 22:15:30+00:00,22053.61884283564,27414.850801131997,21425.65435396658,23631.374665978074,3291.5959045392565
2020-08-31 22:15:35+00:00,12516.397485239382,16027.414475800007,9629.007960769699,12724.273307269696,3204.264463326047
2020-08-31 22:15:40+00:00,11774.342923820896,15570.6951142256,9414.232861593959,12253.090299880152,3106.0273911513214
2020-08-31 22:15:45+00:00,17636.897454527865,21737.859709489054,13606.699849351899,17660.48567112294,4065.631251201715
2020-08-31 22:15:50+00:00,17591.8486157206,22352.123061066595,14360.184764281772,18101.385480356323,4020.2599788099624
2020-08-31 22:15:55+00:00,8837.538240686019,10736.585366094216,7401.063263441413,8991.72895674055,1673.0983255652968
2020-08-31 22:16:00+00:00,6882.125241214341,5703.100327008827,7937.975678505751,6841.067082242972,1118.0032596087158
2020-08-31 22:16:05+00:00,6481.976255016847,5779.2555362673975,7796.0912557339925,6685.774349006079,1023.7464662524201
2020-08-31 22:16:10+00:00,4571.660618353559,4339.409391389695,3127.5376347780852,4012.869214840446,775.4638373891736
2020-08-31 22:16:15+00:00,4331.413606010072,3739.6118883496606,3000.800409645172,3690.608634668301,666.6587273400264
2020-08-31 22:16:20+00:00,3761.0775419947595,3277.8884940863436,2747.741495505111,3262.235843862071,506.8493265982509
2020-08-31 22:16:25+00:00,4065.404660990287,3239.9968936009805,3035.152840936683,3446.8514651759833,545.3863891930652
2020-08-31 22:16:30+00:00,4351.692472897166,3407.2477026131437,3117.4860978945253,3625.4754244682786,645.3943352430756
2020-08-31 22:16:35+00:00,4121.666327482685,3596.7275353234227,3009.8248692852617,3576.072910697123,556.2084296201228
2020-08-31 22:16:40+00:00,3972.840310281261,3534.766245836603,3071.7561927553465,3526.4542496244035,450.5995602251934
2020-08-31 22:16:45+00:00,3540.008375751244,2923.6375855308015,2896.1422258022294,3119.9293956947586,364.05873264574194
2020-08-31 22:16:50+00:00,4419.556810662919,4145.807134995398,4615.995571698348,4393.786505785555,236.15116549023247
2020-08-31 22:16:55+00:00,4093.741944006344,4068.8728111472587,4128.716347137934,4097.110367430512,30.063630972325363
2020-08-31 22:17:00+00:00,2876.903559127299,2517.718079935013,2178.95795679722,2524.5265319531773,349.022609893882
2020-08-31 22:17:05+00:00,2961.728322782976,2668.5998321894735,2769.93673163435,2800.0882955355996,148.87214515709329
2020-08-31 22:17:10+00:00,2498.3759285688407,2584.4540358444174,2677.841673213676,2586.890545875645,89.75767828481598
2020-08-31 22:17:15+00:00,2426.1019944849477,2429.7542452747634,2172.116604771235,2342.6576148436484,147.70413610101537
2020-08-31 22:17:20+00:00,2632.337232245652,2383.6141442923936,2050.586423313346,2355.512599950464,291.8917153999907
2020-08-31 22:17:25+00:00,3397.04463986472,2417.8558578643047,2197.2156046680725,2670.7053674656986,638.6290662853349
2020-08-31 22:17:30+00:00,8764.35544494851,4270.229180520334,3161.316200162206,5398.633608543683,2967.066667525503
2020-08-31 22:17:35+00:00,8705.352534985497,4316.571741508896,3249.3835749045106,5423.769283799634,2891.5936992570014
2020-08-31 22:17:40+00:00,3231.6764217541163,2413.523707802438,2283.366184276087,2642.855437944214,514.0698964769035
2020-08-31 22:17:45+00:00,2522.817968770518,2144.0448097292297,1976.237902228156,2214.366893575968,279.9934622321992
2020-08-31 22:17:50+00:00,2673.5686065634254,2695.5422569247467,2415.312819711509,2594.8078943998935,155.83507854649423
2020-08-31 22:17:55+00:00,2864.9862290260185,3249.0976365113074,2900.3271248475053,3004.8036634616105,212.30144530989628
2020-08-31 22:18:00+00:00,2645.8576548382553,2529.519672804208,2329.8021075766273,2501.7264784063636,159.85031585780197
2020-08-31 22:18:05+00:00,3204.0671123076854,2639.8188671411954,2787.270528093595,2877.052169180826,292.64240610445205
2020-08-31 22:18:10+00:00,3796.189643059037,3368.4708424387745,3098.0666669843094,3420.9090508273734,352.0031913280236
2020-08-31 22:18:15+00:00,4263.395716196,3931.100762636519,3002.4661729352993,3732.3208839226063,653.5448786449545
2020-08-31 22:18:20+00:00,4233.977151609225,4002.561263841912,3216.2943529476042,3817.6109227995803,533.4552850630438
2020-08-31 22:18:25+00:00,2783.3276793911114,2839.5986325840054,2528.227368875017,2717.0512269500446,165.92902722870053
2020-08-31 22:18:30+00:00,1963.4523049279444,2124.741037149449,2218.4885981661146,2102.2273134145025,129.00011059869908
2020-08-31 22:18:35+00:00,2203.7991545924674,2243.975500375293,2276.3876148021245,2241.387423256628,36.36337094221822
2020-08-31 22:18:40+00:00,2732.7556491680807,2757.9826822627456,2551.802087036392,2680.8468061557396,112.4655745067497
2020-08-31 22:18:45+00:00,2859.1926156189857,3042.388197719503,2559.1103374891163,2820.230383609202,243.9834301537779
2020-08-31 22:18:50+00:00,2866.331564007785,2754.5355067665246,2545.393787975326,2722.086952916545,162.9108514076991
2020-08-31 22:18:55+00:00,2812.315173019803,2327.577480054828,2349.8596200484135,2496.5840910410147,273.65801748952214
2020-08-31 22:19:00+00:00,3187.213763612427,2716.5202850171663,2500.1853082035796,2801.306452277724,351.2741739075308
2020-08-31 22:19:05+00:00,4373.357545773915,3546.6746635646396,3346.8919785695825,3755.6413959693796,544.2042002805231
2020-08-31 22:19:10+00:00,5171.111566040106,3731.012475450947,3509.4972286039188,4137.207090031658,902.2117823876794
2020-08-31 22:19:15+00:00,5360.0115534704055,4411.2892418216725,3720.2111263316265,4497.170640541234,823.2667072071188
2020-08-31 22:19:20+00:00,5006.068670691711,4287.319856045128,3726.301074289859,4339.8965336755655,641.501757965662
2020-08-31 22:19:25+00:00,7860.474554975313,7448.808160401224,6987.6291394437985,7432.303951606779,436.6566975720671
2020-08-31 22:19:30+00:00,8360.726783010632,8479.732243265682,8103.248458011145,8314.569161429154,192.43935320625133
2020-08-31 22:19:35+00:00,5422.323375396843,4966.2842156855995,4740.760568874846,5043.122719985763,347.2176286075493
2020-08-31 22:19:40+00:00,4639.708197074953,3886.429444882655,3105.0709480754185,3877.069530011009,767.361438638285
2020-08-31 22:19:45+00:00,4089.0087732875904,3678.7907694233345,2616.6605517194757,3461.4866981434666,759.8474293796103
2020-08-31 22:19:50+00:00,4472.216900190886,3846.888320674144,3167.2872313166426,3828.797484060557,652.6529084851268
2020-08-31 22:19:55+00:00,5811.245462299274,4805.8066031476355,4104.804327976828,4907.285464474579,857.734694237722
2020-08-31 22:20:00+00:00,6661.749784619379,5245.263578802688,4219.856814503203,5375.623392641756,1226.1547945401583
