timestamp,distance,is_anomaly,event_id,position_in_event
2020-08-31 22:00:05+00:00,0.0008281991982714777,False,,
2020-08-31 22:00:10+00:00,0.0013929784658675848,False,,
2020-08-31 22:00:15+00:00,0.0011439340430614976,False,,
2020-08-31 22:00:20+00:00,0.0012478455568134842,False,,
2020-08-31 22:00:25+00:00,0.0010584574857811118,False,,
2020-08-31 22:00:30+00:00,0.0004294394586198347,False,,
2020-08-31 22:00:35+00:00,0.0005549837761804895,False,,
2020-08-31 22:00:40+00:00,0.0004467436944964486,False,,
2020-08-31 22:00:45+00:00,0.00039756049843219806,False,,
2020-08-31 22:00:50+00:00,0.0008413435203700677,False,,
2020-08-31 22:00:55+00:00,0.0005134726348665108,False,,
2020-08-31 22:01:00+00:00,0.0011720035317294303,False,,
2020-08-31 22:01:10+00:00,0.0018337524383303069,False,,
2020-08-31 22:01:15+00:00,0.00046715658859231056,False,,
2020-08-31 22:01:20+00:00,0.0011881404281299936,False,,
2020-08-31 22:01:25+00:00,0.0017141715477204276,False,,
2020-08-31 22:01:30+00:00,0.0018014907431288443,False,,
2020-08-31 22:01:35+00:00,0.00013033846726530183,False,,
2020-08-31 22:01:40+00:00,0.0008468900486682005,False,,
2020-08-31 22:01:45+00:00,0.0008775003608314388,False,,
2020-08-31 22:01:55+00:00,0.0010903594906401942,False,,
2020-08-31 22:02:00+00:00,0.0005975490528201198,False,,
2020-08-31 22:02:05+00:00,0.0013405580888520455,False,,
2020-08-31 22:02:10+00:00,0.001143841094070183,False,,
2020-08-31 22:02:15+00:00,0.0003060166984534392,False,,
2020-08-31 22:02:20+00:00,0.0006975082112439085,False,,
2020-08-31 22:02:25+00:00,0.0011078916056159625,False,,
2020-08-31 22:02:30+00:00,0.00041637970211000537,False,,
2020-08-31 22:02:35+00:00,0.000518892262525386,False,,
2020-08-31 22:02:40+00:00,0.000547604117855771,False,,
2020-08-31 22:02:45+00:00,0.0003303197988871281,False,,
2020-08-31 22:02:50+00:00,5.9328972834180866e-05,False,,
2020-08-31 22:02:55+00:00,0.000304233758539458,False,,
2020-08-31 22:03:00+00:00,0.00047600588650054414,False,,
2020-08-31 22:03:05+00:00,0.0001064894228279683,False,,
2020-08-31 22:03:10+00:00,0.0006439179288538858,False,,
2020-08-31 22:03:15+00:00,0.0007500637361418112,False,,
2020-08-31 22:03:20+00:00,0.00039922504948653663,False,,
2020-08-31 22:03:25+00:00,0.0016288189106400594,False,,
2020-08-31 22:03:30+00:00,0.0008295392457180016,False,,
2020-08-31 22:03:35+00:00,0.0009798956299536614,False,,
2020-08-31 22:03:40+00:00,0.0006930668141255865,False,,
2020-08-31 22:03:45+00:00,0.00040348902955857633,False,,
2020-08-31 22:03:50+00:00,0.000574471952117481,False,,
2020-08-31 22:03:55+00:00,0.0001914160725579669,False,,
2020-08-31 22:04:00+00:00,0.0018795865124431412,False,,
2020-08-31 22:04:10+00:00,0.0011531555881367352,False,,
2020-08-31 22:04:15+00:00,0.0013504865236979053,False,,
2020-08-31 22:04:20+00:00,0.001136060763678843,False,,
2020-08-31 22:04:25+00:00,0.0008169423190227344,False,,
2020-08-31 22:04:30+00:00,0.0002085781082277846,False,,
2020-08-31 22:04:35+00:00,0.0016228317647295715,False,,
2020-08-31 22:04:40+00:00,0.0017722732332156141,False,,
2020-08-31 22:04:45+00:00,0.0005232987796191508,False,,
2020-08-31 22:04:50+00:00,0.0008166426243800437,False,,
2020-08-31 22:04:55+00:00,0.0003620411638947131,False,,
2020-08-31 22:05:00+00:00,0.0005690317250342944,False,,
2020-08-31 22:05:05+00:00,0.000544819315525141,False,,
2020-08-31 22:05:10+00:00,0.0008257399646105445,False,,
2020-08-31 22:05:15+00:00,0.0005788919235014598,False,,
2020-08-31 22:05:20+00:00,0.0005532778980423021,False,,
2020-08-31 22:05:25+00:00,0.0004279136534070063,False,,
2020-08-31 22:05:30+00:00,0.0004992333473588876,False,,
2020-08-31 22:05:35+00:00,0.00020692096183949008,False,,
2020-08-31 22:05:40+00:00,0.0008191992075810296,False,,
2020-08-31 22:05:45+00:00,0.0011602180830479914,False,,
2020-08-31 22:05:50+00:00,0.0007946285433595714,False,,
2020-08-31 22:05:55+00:00,0.002219446294836559,True,1.0,1.0
2020-08-31 22:06:00+00:00,0.002783347087441395,True,1.0,2.0
2020-08-31 22:06:05+00:00,0.0014787545411550395,False,,
2020-08-31 22:06:10+00:00,0.0005824724433525754,False,,
2020-08-31 22:06:15+00:00,0.0007339386031658383,False,,
2020-08-31 22:06:20+00:00,0.00046689261784297297,False,,
2020-08-31 22:06:25+00:00,0.00016008081061907113,False,,
2020-08-31 22:06:30+00:00,0.0016394179287132565,False,,
2020-08-31 22:06:35+00:00,0.00036997338881090177,False,,
2020-08-31 22:06:45+00:00,0.0011166560688418725,False,,
2020-08-31 22:06:50+00:00,0.00031454316252013,False,,
2020-08-31 22:06:55+00:00,0.0002498907642745793,False,,
2020-08-31 22:07:00+00:00,0.0007866745310050776,False,,
2020-08-31 22:07:05+00:00,0.0007299661739347736,False,,
2020-08-31 22:07:10+00:00,0.0017204751677636488,False,,
2020-08-31 22:07:15+00:00,0.001410673536796361,False,,
