timestamp,energy,is_anomaly,event_id,position_in_event,event_size
2020-08-31 22:00:05+00:00,9877.408036972807,False,,,
2020-08-31 22:00:10+00:00,3642.4111425055885,False,,,
2020-08-31 22:00:15+00:00,3227.74314249754,False,,,
2020-08-31 22:00:20+00:00,3377.4594260370673,False,,,
2020-08-31 22:00:25+00:00,4266.585469258808,False,,,
2020-08-31 22:00:30+00:00,5579.4626277580865,False,,,
2020-08-31 22:00:35+00:00,6108.885198534063,False,,,
2020-08-31 22:00:40+00:00,5135.509595750329,False,,,
2020-08-31 22:00:45+00:00,3859.7852677254423,False,,,
2020-08-31 22:00:50+00:00,3446.284615292635,False,,,
2020-08-31 22:00:55+00:00,3927.057693226413,False,,,
2020-08-31 22:01:00+00:00,4333.930524624982,False,,,
2020-08-31 22:01:05+00:00,3840.915943369204,False,,,
2020-08-31 22:01:10+00:00,3437.0222331646087,False,,,
2020-08-31 22:01:15+00:00,3813.5094057869287,False,,,
2020-08-31 22:01:20+00:00,4268.297683853701,False,,,
2020-08-31 22:01:25+00:00,4165.471214473985,False,,,
2020-08-31 22:01:30+00:00,3988.084165702347,False,,,
2020-08-31 22:01:35+00:00,4075.3797734792256,False,,,
2020-08-31 22:01:40+00:00,4792.589520182989,False,,,
2020-08-31 22:01:45+00:00,5196.352651120982,False,,,
2020-08-31 22:01:50+00:00,4488.465574237349,False,,,
2020-08-31 22:01:55+00:00,4558.117875825802,False,,,
2020-08-31 22:02:00+00:00,4737.889208607177,False,,,
2020-08-31 22:02:05+00:00,4776.697010973957,False,,,
2020-08-31 22:02:10+00:00,4870.782011886,False,,,
2020-08-31 22:02:15+00:00,4289.50229906547,False,,,
2020-08-31 22:02:20+00:00,4007.465654542717,False,,,
2020-08-31 22:02:25+00:00,4221.140898732613,False,,,
2020-08-31 22:02:30+00:00,4689.834034632633,False,,,
2020-08-31 22:02:35+00:00,5130.70704471253,False,,,
2020-08-31 22:02:40+00:00,6071.508224910588,False,,,
2020-08-31 22:02:45+00:00,5899.117320230395,False,,,
2020-08-31 22:02:50+00:00,5439.187932882419,False,,,
