timestamp,energy,is_anomaly,event_id,position_in_event,event_size
2020-08-31 22:00:05+00:00,8769.601449127995,False,,,
2020-08-31 22:00:10+00:00,4272.573874515468,False,,,
2020-08-31 22:00:15+00:00,4213.857150587557,False,,,
2020-08-31 22:00:20+00:00,4846.126968433801,False,,,
2020-08-31 22:00:25+00:00,6032.916726944175,False,,,
2020-08-31 22:00:30+00:00,7379.310885550684,False,,,
2020-08-31 22:00:35+00:00,8051.334791861102,False,,,
2020-08-31 22:00:40+00:00,7136.397864101261,False,,,
2020-08-31 22:00:45+00:00,6115.852517747843,False,,,
2020-08-31 22:00:50+00:00,5677.054263651737,False,,,
2020-08-31 22:00:55+00:00,5831.564306847254,False,,,
2020-08-31 22:01:00+00:00,6061.646446133014,False,,,
2020-08-31 22:01:05+00:00,4955.762533989023,False,,,
2020-08-31 22:01:10+00:00,4460.2063872703475,False,,,
2020-08-31 22:01:15+00:00,5319.046333094424,False,,,
2020-08-31 22:01:20+00:00,5741.168898701853,False,,,
2020-08-31 22:01:25+00:00,5557.083860112807,False,,,
2020-08-31 22:01:30+00:00,5335.8240034057635,False,,,
2020-08-31 22:01:35+00:00,5296.801153661381,False,,,
2020-08-31 22:01:40+00:00,6373.375981670602,False,,,
2020-08-31 22:01:45+00:00,6782.919864307256,False,,,
2020-08-31 22:01:50+00:00,5274.985825949694,False,,,
2020-08-31 22:01:55+00:00,5826.429527212575,False,,,
2020-08-31 22:02:00+00:00,6549.093413171468,False,,,
2020-08-31 22:02:05+00:00,5704.159583412872,False,,,
2020-08-31 22:02:10+00:00,6074.464962517881,False,,,
2020-08-31 22:02:15+00:00,6199.932915157518,False,,,
2020-08-31 22:02:20+00:00,6059.766680654308,False,,,
2020-08-31 22:02:25+00:00,6212.495641768418,False,,,
2020-08-31 22:02:30+00:00,6602.649337115033,False,,,
2020-08-31 22:02:35+00:00,7340.305892908016,False,,,
2020-08-31 22:02:40+00:00,8464.903228259478,False,,,
2020-08-31 22:02:45+00:00,8364.863371237727,False,,,
2020-08-31 22:02:50+00:00,7187.606506500005,False,,,
2020-08-31 22:02:55+00:00,6813.431580265766,False,,,
2020-08-31 22:03:00+00:00,7077.9661872449915,False,,,
2020-08-31 22:03:05+00:00,6969.748889461803,False,,,
2020-08-31 22:03:10+00:00,6602.235752776308,False,,,
2020-08-31 22:03:15+00:00,6114.599356124065,False,,,
2020-08-31 22:03:20+00:00,5415.64147766365,False,,,
2020-08-31 22:03:25+00:00,5909.269459816459,False,,,
2020-08-31 22:03:30+00:00,7139.767009977486,False,,,
2020-08-31 22:03:35+00:00,7021.464820255873,False,,,
2020-08-31 22:03:40+00:00,6555.157561433876,False,,,
2020-08-31 22:03:45+00:00,7205.535239108107,False,,,
2020-08-31 22:03:50+00:00,7250.1470278301,False,,,
2020-08-31 22:03:55+00:00,6855.561707913166,False,,,
2020-08-31 22:04:00+00:00,7306.156221722901,False,,,
2020-08-31 22:04:05+00:00,7308.366136095119,False,,,
2020-08-31 22:04:10+00:00,14571.002051653835,False,,,
2020-08-31 22:04:15+00:00,36884.92376970366,False,,,
2020-08-31 22:04:20+00:00,30638.961592941538,False,,,
2020-08-31 22:04:25+00:00,10087.641264464306,False,,,
2020-08-31 22:04:30+00:00,11457.245030129292,False,,,
2020-08-31 22:04:35+00:00,9545.532255692688,False,,,
2020-08-31 22:04:40+00:00,6308.938417666011,False,,,
2020-08-31 22:04:45+00:00,6695.426954105012,False,,,
2020-08-31 22:04:50+00:00,7894.33683380637,False,,,
2020-08-31 22:04:55+00:00,7315.474597023179,False,,,
2020-08-31 22:05:00+00:00,6452.744073384471,False,,,
2020-08-31 22:05:05+00:00,29422.194784525076,False,,,
2020-08-31 22:05:10+00:00,31374.09818855195,False,,,
2020-08-31 22:05:15+00:00,9539.501866516508,False,,,
2020-08-31 22:05:20+00:00,7862.198160701479,False,,,
2020-08-31 22:05:25+00:00,8016.714901496351,False,,,
2020-08-31 22:05:30+00:00,8780.185326935754,False,,,
2020-08-31 22:05:35+00:00,7852.23617099594,False,,,
2020-08-31 22:05:40+00:00,7450.653327672659,False,,,
2020-08-31 22:05:45+00:00,6768.949946127118,False,,,
2020-08-31 22:05:50+00:00,5775.655054726128,False,,,
2020-08-31 22:05:55+00:00,6676.399341371549,False,,,
2020-08-31 22:06:00+00:00,6429.021327520866,False,,,
2020-08-31 22:06:05+00:00,4977.462820687934,False,,,
2020-08-31 22:06:10+00:00,4337.808406371699,False,,,
2020-08-31 22:06:15+00:00,4918.057182207206,False,,,
2020-08-31 22:06:20+00:00,5416.633910503464,False,,,
2020-08-31 22:06:25+00:00,5430.496058422001,False,,,
2020-08-31 22:06:30+00:00,6060.790513695081,False,,,
2020-08-31 22:06:35+00:00,6294.615463314489,False,,,
2020-08-31 22:06:40+00:00,9275.682480676762,False,,,
2020-08-31 22:06:45+00:00,8971.903318881996,False,,,
2020-08-31 22:06:50+00:00,5925.829027061636,False,,,
2020-08-31 22:06:55+00:00,5637.097755440505,False,,,
2020-08-31 22:07:00+00:00,4793.541568171298,False,,,
2020-08-31 22:07:05+00:00,4577.747865558682,False,,,
2020-08-31 22:07:10+00:00,4551.410486577002,False,,,
2020-08-31 22:07:15+00:00,4667.681412575426,False,,,
2020-08-31 22:07:20+00:00,4598.742326128088,False,,,
2020-08-31 22:07:25+00:00,4696.742819293867,False,,,
2020-08-31 22:07:30+00:00,4650.652325455065,False,,,
2020-08-31 22:07:35+00:00,5093.969390679255,False,,,
2020-08-31 22:07:40+00:00,5480.960484085648,False,,,
2020-08-31 22:07:45+00:00,6016.877594798296,False,,,
2020-08-31 22:07:50+00:00,6301.608558989271,False,,,
2020-08-31 22:07:55+00:00,5395.016469364817,False,,,
2020-08-31 22:08:00+00:00,4998.786380677712,False,,,
2020-08-31 22:08:05+00:00,5223.990421129682,False,,,
2020-08-31 22:08:10+00:00,5173.674793056592,False,,,
2020-08-31 22:08:15+00:00,6077.429046391061,False,,,
2020-08-31 22:08:20+00:00,6738.571518445551,False,,,
2020-08-31 22:08:25+00:00,5655.62229953459,False,,,
2020-08-31 22:08:30+00:00,5583.19885158403,False,,,
2020-08-31 22:08:35+00:00,5940.481738135951,False,,,
2020-08-31 22:08:40+00:00,4841.659873770723,False,,,
2020-08-31 22:08:45+00:00,4038.670275392943,False,,,
2020-08-31 22:08:50+00:00,4081.007983910298,False,,,
2020-08-31 22:08:55+00:00,4338.994383723059,False,,,
2020-08-31 22:09:00+00:00,5251.760681844182,False,,,
2020-08-31 22:09:05+00:00,5086.286628141113,False,,,
2020-08-31 22:09:10+00:00,4566.492231864693,False,,,
2020-08-31 22:09:15+00:00,4903.702203956278,False,,,
2020-08-31 22:09:20+00:00,5565.8066458405565,False,,,
2020-08-31 22:09:25+00:00,5658.768754712626,False,,,
2020-08-31 22:09:30+00:00,5551.688390808302,False,,,
2020-08-31 22:09:35+00:00,5632.198210522289,False,,,
2020-08-31 22:09:40+00:00,5129.387037537765,False,,,
2020-08-31 22:09:45+00:00,4702.136634678448,False,,,
2020-08-31 22:09:50+00:00,5673.240433194644,False,,,
2020-08-31 22:09:55+00:00,7019.942506128245,False,,,
2020-08-31 22:10:00+00:00,6420.904464372038,False,,,
2020-08-31 22:10:05+00:00,5713.740981608775,False,,,
2020-08-31 22:10:10+00:00,5345.632660513978,False,,,
2020-08-31 22:10:15+00:00,4699.430198255115,False,,,
2020-08-31 22:10:20+00:00,5047.722412499434,False,,,
2020-08-31 22:10:25+00:00,5543.464839929099,False,,,
2020-08-31 22:10:30+00:00,6629.1774164819,False,,,
2020-08-31 22:10:35+00:00,9317.539654810425,False,,,
2020-08-31 22:10:40+00:00,14788.68276733077,False,,,
2020-08-31 22:10:45+00:00,17505.685420744165,False,,,
2020-08-31 22:10:50+00:00,15314.646358918912,False,,,
2020-08-31 22:10:55+00:00,15201.667696947208,False,,,
2020-08-31 22:11:00+00:00,14829.33670846079,False,,,
2020-08-31 22:11:05+00:00,12282.698095358268,False,,,
2020-08-31 22:11:10+00:00,13400.772130305999,False,,,
2020-08-31 22:11:15+00:00,15195.780732691874,False,,,
2020-08-31 22:11:20+00:00,14633.006622713428,False,,,
2020-08-31 22:11:25+00:00,13092.870934060425,False,,,
2020-08-31 22:11:30+00:00,12407.272203811004,False,,,
2020-08-31 22:11:35+00:00,13154.709113534223,False,,,
2020-08-31 22:11:40+00:00,12602.275456618749,False,,,
2020-08-31 22:11:45+00:00,14253.36420599831,False,,,
2020-08-31 22:11:50+00:00,14279.453235218194,False,,,
2020-08-31 22:11:55+00:00,19419.613637881823,False,,,
2020-08-31 22:12:00+00:00,18106.05274323594,False,,,
2020-08-31 22:12:05+00:00,10735.781120969556,False,,,
2020-08-31 22:12:10+00:00,14630.49410031952,False,,,
2020-08-31 22:12:15+00:00,15649.637767943776,False,,,
2020-08-31 22:12:20+00:00,13530.852470893326,False,,,
2020-08-31 22:12:25+00:00,14588.938803828722,False,,,
2020-08-31 22:12:30+00:00,13170.871036001108,False,,,
2020-08-31 22:12:35+00:00,10086.016622627112,False,,,
